Id,Label,type,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,componentnumber,modularity_class,stat_inf_class,clustering,triangles,eigencentrality
Set Of 2 Round Tins Dutch Cheese,Set Of 2 Round Tins Dutch Cheese,Product,3,255,5,0.356449,0.37021,0,0.000062,0.000062,0.000103,0,11,823,0.666667,2,0.001069
Pink Rose Washbag,Pink Rose Washbag,Product,2,131,5,0.40185,0.421342,0,0.00012,0.00012,0.000058,0,21,567,1,1,0.002054
Folkart Clip On Stars,Folkart Clip On Stars,Product,264,22648,4,0.507498,0.538885,0.000035,0.016555,0.016555,0.00026,0,16,706,0.816655,28351,0.280289
6pc Wood Plate Set Disposable,6pc Wood Plate Set Disposable,Product,25,3048,5,0.451803,0.468784,0,0.001474,0.001474,0.000083,0,21,611,1,300,0.025043
Lunch Bag Vintage Leaf Design,Lunch Bag Vintage Leaf Design,Product,769,142930,4,0.571617,0.640221,0.0005,0.040037,0.040037,0.001228,0,21,639,0.519601,153436,0.676856
Glitter Christmas Tree,Glitter Christmas Tree,Product,77,7610,4,0.464197,0.485226,0.000003,0.004165,0.004165,0.000129,0,16,274,0.822283,2406,0.070552
Red Stripe Ceramic Drawer Knob,Red Stripe Ceramic Drawer Knob,Product,673,110991,4,0.559468,0.621642,0.000493,0.035715,0.035715,0.001003,0,5,642,0.548725,124082,0.604128
Boys Vintage Tin Seaside Bucket,Boys Vintage Tin Seaside Bucket,Product,403,37526,4,0.523188,0.566673,0.000082,0.023904,0.023904,0.000381,0,11,903,0.687468,55687,0.404796
Assorted Easter Decorations Bells,Assorted Easter Decorations Bells,Product,46,6636,5,0.456792,0.475787,0.000001,0.002205,0.002205,0.000123,0,14,573,0.904348,936,0.037814
Grand Chocolatecandle,Grand Chocolatecandle,Product,473,43707,4,0.535883,0.582918,0.001891,0.025095,0.025095,0.000566,0,5,633,0.551725,61588,0.425115
Ribbon Reel Socks And Mittens,Ribbon Reel Socks And Mittens,Product,204,21913,4,0.49105,0.520562,0.000008,0.013032,0.013032,0.000232,0,16,640,0.828117,17147,0.220207
Small Stripes Chocolate Gift Bag,Small Stripes Chocolate Gift Bag,Product,41,6378,5,0.447997,0.46808,0.000005,0.001775,0.001775,0.000132,0,7,656,0.873171,716,0.030496
Citronella Candle Garden Pot,Citronella Candle Garden Pot,Product,170,17664,4,0.493654,0.517843,0.000016,0.011519,0.011519,0.00021,0,21,225,0.850052,12211,0.19527
6 Rocket Balloons,6 Rocket Balloons,Product,325,27739,4,0.51441,0.551228,0.000111,0.020646,0.020646,0.000293,0,11,644,0.756049,39806,0.349114
White/Pink Chick Decoration,White/Pink Chick Decoration,Product,35,2630,5,0.445318,0.465554,0.000002,0.001091,0.001091,0.000093,0,14,657,0.721008,429,0.018958
Coffee Mug Blue Paisley Design,Coffee Mug Blue Paisley Design,Product,15,4976,5,0.446156,0.462804,0.000002,0.000636,0.000636,0.000113,0,5,885,0.809524,85,0.010956
Traditional Wooden Catch Cup Game,Traditional Wooden Catch Cup Game,Product,842,99151,4,0.581178,0.654387,0.000616,0.042856,0.042856,0.000922,0,11,565,0.491706,174094,0.724575
Boom Box Speaker Boys,Boom Box Speaker Boys,Product,190,13762,4,0.493,0.519826,0.000002,0.012755,0.012755,0.000172,0,16,392,0.953049,17112,0.215493
Hen House With Chick Standing,Hen House With Chick Standing,Product,35,3479,5,0.437395,0.458839,0,0.001586,0.001586,0.000092,0,7,464,0.976471,581,0.026993
Wood Black Board Ant White Finish,Wood Black Board Ant White Finish,Product,497,64591,4,0.534893,0.585412,0.002906,0.026709,0.026709,0.00079,0,5,757,0.574406,70799,0.452212
Set Of Skull Wall Stickers,Set Of Skull Wall Stickers,Product,2,111,5,0.355574,0.369199,0,0.000085,0.000085,0.000058,0,7,501,1,1,0.001441
Standing Fairy Pole Support,Standing Fairy Pole Support,Product,6,371,4,0.447228,0.46249,0,0.000542,0.000542,0.00006,0,5,102,1,15,0.009285
Spaceboy Tv Dinner Tray,Spaceboy Tv Dinner Tray,Product,49,3253,5,0.464776,0.482118,0,0.003698,0.003698,0.000087,0,7,170,0.962585,1132,0.062919
Wall Art Keep Calm,Wall Art Keep Calm,Product,34,5222,5,0.445775,0.465234,0.000054,0.001095,0.001095,0.000157,0,5,516,0.638146,358,0.018871
Card Christmas Village,Card Christmas Village,Product,694,84216,4,0.560189,0.624744,0.000443,0.037277,0.037277,0.000801,0,16,487,0.563873,135595,0.629589
Danish Rose Folding Chair,Danish Rose Folding Chair,Product,2,108,6,0.331005,0.337516,0,0.00001,0.00001,0.00006,0,14,345,1,1,0.000224
Number Tile Cottage Garden 0,Number Tile Cottage Garden 0,Product,3,152,1,1,1,0,0,0,0.000448,12,13,723,0.666667,2,0.000054
Folk Art Metal Star T-Light Holder,Folk Art Metal Star T-Light Holder,Product,136,10250,5,0.486466,0.50866,0.000104,0.008457,0.008457,0.000172,0,16,622,0.860131,7896,0.1433
Folkart Heart Napkin Rings,Folkart Heart Napkin Rings,Product,35,2219,5,0.473216,0.486499,0,0.002561,0.002561,0.000079,0,14,68,0.978151,582,0.043974
Blue Polkadot Bowl,Blue Polkadot Bowl,Product,483,75429,4,0.532054,0.58199,0.000274,0.026034,0.026034,0.000695,0,7,262,0.592768,69000,0.440981
Popart Rect Pencil Sharpener Asst,Popart Rect Pencil Sharpener Asst,Product,81,7771,4,0.463124,0.484939,0.000043,0.002786,0.002786,0.000163,0,14,453,0.474383,1537,0.048156
Tray Breakfast In Bed,Tray Breakfast In Bed,Product,5,288,5,0.440724,0.457252,0,0.000362,0.000362,0.00006,0,5,671,1,10,0.006224
Embroidered Ribbon Reel Sophie,Embroidered Ribbon Reel Sophie,Product,61,5631,5,0.438794,0.463156,0.00003,0.002564,0.002564,0.000137,0,16,610,0.789617,1445,0.043624
Deluxe Sewing Kit,Deluxe Sewing Kit,Product,522,58177,4,0.538319,0.590816,0.000156,0.030372,0.030372,0.000546,0,7,653,0.652304,88701,0.51315
Dinosaurs Writing Set,Dinosaurs Writing Set,Product,429,38006,4,0.527424,0.572557,0.00017,0.025265,0.025265,0.000403,0,14,759,0.671024,61604,0.427843
White Jewelled Heart Decoration,White Jewelled Heart Decoration,Product,205,18097,4,0.502023,0.527788,0.000804,0.011396,0.011396,0.000281,0,5,143,0.675753,14130,0.193756
Pink Chick Egg Warmer + Egg Cup,Pink Chick Egg Warmer + Egg Cup,Product,5,314,5,0.426444,0.445197,0,0.000197,0.000197,0.000065,0,14,42,0.7,7,0.003435
Kings Choice Mug,Kings Choice Mug,Product,130,10776,4,0.488564,0.509273,0.000016,0.009242,0.009242,0.000161,0,5,339,0.839475,7039,0.156782
Silver Fabric Mirror,Silver Fabric Mirror,Product,19,1216,5,0.426026,0.446527,0.000231,0.000963,0.000963,0.000103,0,14,825,0.672515,115,0.016497
Dinosaur Party Bag + Sticker Set,Dinosaur Party Bag + Sticker Set,Product,99,8536,5,0.475634,0.496476,0.000004,0.005792,0.005792,0.00013,0,7,369,0.796125,3862,0.098436
Poppy's Playhouse Bathroom,Poppy's Playhouse Bathroom,Product,214,19882,4,0.493,0.523248,0.000058,0.013497,0.013497,0.000229,0,11,158,0.78882,17978,0.228399
Set 7 Babushka Nesting Boxes,Set 7 Babushka Nesting Boxes,Product,430,37999,4,0.529352,0.573644,0.000182,0.026001,0.026001,0.000392,0,14,669,0.687407,63403,0.439914
Number Tile Cottage Garden 2,Number Tile Cottage Garden 2,Product,4,231,1,1,1,0.000001,0,0,0.000631,1,0,7,0.333333,2,0.000072
Blue New Baroque Candlestick Candle,Blue New Baroque Candlestick Candle,Product,15,1139,5,0.447843,0.464211,0,0.000669,0.000669,0.000081,0,14,42,0.685714,72,0.011604
Set Of 3 Heart Cookie Cutters,Set Of 3 Heart Cookie Cutters,Product,1130,167437,4,0.623147,0.71054,0.00221,0.050302,0.050302,0.001572,0,7,617,0.364832,232721,0.852591
Landmark Frame Notting Hill,Landmark Frame Notting Hill,Product,6,1958,6,0.269187,0.27665,0,0,0,0.000305,0,5,757,1,15,0.000118
Blossom Images Notebook Set,Blossom Images Notebook Set,Product,37,2596,4,0.459693,0.476592,0.000145,0.001955,0.001955,0.00012,0,14,77,0.71021,473,0.033479
Plasters In Tin Circus Parade,Plasters In Tin Circus Parade,Product,863,168583,4,0.581437,0.657393,0.000809,0.042154,0.042154,0.001459,0,7,650,0.456001,169611,0.713363
Potting Shed Candle Citronella,Potting Shed Candle Citronella,Product,12,3676,5,0.368235,0.385732,0,0.000215,0.000215,0.000125,0,5,671,1,66,0.003768
Skulls And Crossbones Wrap,Skulls And Crossbones Wrap,Product,372,54380,4,0.520367,0.560821,0.000722,0.020421,0.020421,0.000587,0,6,668,0.61199,42231,0.34615
Childs Garden Brush Pink,Childs Garden Brush Pink,Product,35,3164,5,0.460018,0.476586,0.000007,0.001752,0.001752,0.000113,0,11,464,0.739496,440,0.030086
Ceramic Cake Stand + Hanging Cakes,Ceramic Cake Stand + Hanging Cakes,Product,19,1561,5,0.458399,0.473337,0,0.001225,0.001225,0.000074,0,5,823,0.929825,159,0.021012
Peace Wooden Block Letters,Peace Wooden Block Letters,Product,11,773,5,0.414506,0.434855,0.000002,0.00063,0.00063,0.00009,0,16,507,0.745455,41,0.010684
Madras Notebook Medium,Madras Notebook Medium,Product,69,6785,4,0.474163,0.49127,0.000042,0.003008,0.003008,0.000148,0,14,430,0.583973,1370,0.051758
Gift Bag Birthday,Gift Bag Birthday,Product,177,15910,4,0.491884,0.517588,0.000047,0.00934,0.00934,0.000216,0,14,807,0.67681,10542,0.159424
S/4 Cacti Candles,S/4 Cacti Candles,Product,188,13049,5,0.499521,0.524137,0.000125,0.009745,0.009745,0.000214,0,14,796,0.675162,11868,0.16721
Home Sweet Home Blackboard,Home Sweet Home Blackboard,Product,104,8690,5,0.481879,0.501177,0.000153,0.006141,0.006141,0.000184,0,16,516,0.68708,3680,0.104564
Jigsaw Toadstools 3 Piece,Jigsaw Toadstools 3 Piece,Product,186,13582,4,0.489666,0.517268,0.000071,0.008912,0.008912,0.000205,0,14,866,0.583261,10035,0.152613
Advent Calendar Gingham Sack,Advent Calendar Gingham Sack,Product,562,61363,4,0.542352,0.598075,0.000178,0.032125,0.032125,0.000594,0,16,292,0.652375,102841,0.542456
Christmas Musical Zinc Star,Christmas Musical Zinc Star,Product,424,43490,4,0.524241,0.569871,0.000153,0.023952,0.023952,0.000453,0,16,532,0.681899,61150,0.405091
Basket Of Flowers Sewing Kit,Basket Of Flowers Sewing Kit,Product,54,4553,4,0.459936,0.479119,0.000001,0.002955,0.002955,0.000097,0,7,281,0.751922,1076,0.050191
Dove Decoration Painted Zinc,Dove Decoration Painted Zinc,Product,233,31825,4,0.5,0.530251,0.000066,0.013347,0.013347,0.000342,0,16,580,0.673968,18216,0.226338
4 Vanilla Botanical Candles,4 Vanilla Botanical Candles,Product,218,17470,5,0.501443,0.529413,0.000138,0.011513,0.011513,0.000254,0,16,705,0.636072,15045,0.196047
Tea Time Oven Glove,Tea Time Oven Glove,Product,458,48630,4,0.531728,0.578633,0.000416,0.026556,0.026556,0.000503,0,7,82,0.651611,68193,0.4492
16 Piece Cutlery Set Pantry Design,16 Piece Cutlery Set Pantry Design,Product,34,2220,5,0.461566,0.477865,0,0.002637,0.002637,0.000075,0,7,604,0.960784,539,0.044887
Woodland Storage Box Large,Woodland Storage Box Large,Product,60,4476,5,0.462139,0.481734,0.000001,0.004412,0.004412,0.000098,0,21,625,0.957627,1695,0.074765
Recycled Acapulco Mat Pink,Recycled Acapulco Mat Pink,Product,16,1531,5,0.441845,0.460067,0.000006,0.001016,0.001016,0.000108,0,7,388,0.825,99,0.017399
Sketchbook Magnetic Shopping List,Sketchbook Magnetic Shopping List,Product,399,35343,4,0.522978,0.566034,0.000055,0.025728,0.025728,0.000353,0,16,739,0.778907,61846,0.434214
Traditional Christmas Ribbons,Traditional Christmas Ribbons,Product,723,88912,4,0.563825,0.630308,0.000403,0.039071,0.039071,0.000821,0,16,890,0.563959,147195,0.659806
Toy Tidy Dolly Girl Design,Toy Tidy Dolly Girl Design,Product,143,11307,4,0.485831,0.508954,0.000004,0.009994,0.009994,0.000149,0,21,170,0.867133,8804,0.169386
Fuschia Flower Purse With Beads,Fuschia Flower Purse With Beads,Product,5,316,5,0.37017,0.387075,0,0.000142,0.000142,0.000062,0,14,128,0.9,9,0.002458
Cook With Wine Metal Sign,Cook With Wine Metal Sign,Product,770,135928,4,0.573125,0.641117,0.001174,0.03917,0.03917,0.001265,0,5,730,0.49553,146709,0.66265
Brown Pirate Treasure Chest,Brown Pirate Treasure Chest,Product,162,11690,5,0.491698,0.515663,0.000005,0.011438,0.011438,0.000155,0,21,87,0.904915,11801,0.193526
Wicker Star,Wicker Star,Product,508,48202,4,0.538875,0.589121,0.000115,0.030245,0.030245,0.000471,0,16,507,0.694855,89482,0.510598
Decoration Pink Chick Magic Garden,Decoration Pink Chick Magic Garden,Product,216,18498,5,0.498947,0.527558,0.000132,0.008069,0.008069,0.000294,0,14,673,0.587769,13648,0.140203
Blue Fly Swat,Blue Fly Swat,Product,24,1370,4,0.456952,0.472851,0.000748,0.001863,0.001863,0.00012,0,14,831,0.916667,253,0.031824
Light Garland Butterfiles Pink,Light Garland Butterfiles Pink,Product,149,14587,4,0.482682,0.507739,0.000006,0.009275,0.009275,0.000178,0,7,767,0.807546,8904,0.15704
Childs Breakfast Set Circus Parade,Childs Breakfast Set Circus Parade,Product,81,6114,4,0.464528,0.486122,0,0.005535,0.005535,0.000107,0,7,552,0.936111,3033,0.093859
Wrap English Rose,Wrap English Rose,Product,563,99621,4,0.541901,0.598139,0.000682,0.030291,0.030291,0.000951,0,6,108,0.575349,91022,0.512679
Vintage Christmas Bunting,Vintage Christmas Bunting,Product,620,79419,4,0.551534,0.610578,0.00045,0.033569,0.033569,0.000744,0,16,80,0.580161,111327,0.567391
Pack Of 60 Pink Paisley Cake Cases,Pack Of 60 Pink Paisley Cake Cases,Product,1284,309395,4,0.648904,0.740854,0.004652,0.05295,0.05295,0.002803,0,7,79,0.31022,255524,0.89956
Large Cake Towel Chocolate Spots,Large Cake Towel Chocolate Spots,Product,160,14233,5,0.487285,0.512209,0.000395,0.00469,0.00469,0.000288,0,14,788,0.529337,6649,0.082444
Ninja Rabbit Pink,Ninja Rabbit Pink,Product,9,627,5,0.435058,0.453031,0,0.000329,0.000329,0.000073,0,14,128,0.888889,32,0.00579
Wicker Wreath Large,Wicker Wreath Large,Product,75,5928,5,0.474336,0.492319,0.000002,0.005032,0.005032,0.000111,0,16,254,0.882523,2449,0.085419
Skulls Design Flannel,Skulls Design Flannel,Product,174,11467,4,0.494216,0.518771,0.000002,0.0127,0.0127,0.000154,0,14,152,0.938808,14130,0.215006
Hanging Spring Flower Egg Large,Hanging Spring Flower Egg Large,Product,112,11509,5,0.478428,0.499802,0.000037,0.005277,0.005277,0.000184,0,14,28,0.639318,3974,0.090302
Aged Glass Silver T-Light Holder,Aged Glass Silver T-Light Holder,Product,515,56042,4,0.539768,0.590272,0.000672,0.028967,0.028967,0.000612,0,5,397,0.615931,81205,0.490744
Bird Decoration Red Retrospot,Bird Decoration Red Retrospot,Product,132,9337,5,0.490865,0.511282,0.000006,0.009166,0.009166,0.00014,0,14,380,0.828244,7161,0.15589
Red Woolly Hottie White Heart,Red Woolly Hottie White Heart,Product,429,67617,4,0.525721,0.571566,0.000921,0.025064,0.025064,0.000668,0,16,30,0.667865,61314,0.423552
Red Retrospot Umbrella,Red Retrospot Umbrella,Product,404,40943,4,0.524135,0.567185,0.000301,0.024157,0.024157,0.000442,0,7,679,0.683918,55675,0.408605
Strawberry Shopper Bag,Strawberry Shopper Bag,Product,778,101715,4,0.573377,0.642268,0.001672,0.036644,0.036644,0.001049,0,14,675,0.443982,134195,0.622877
Easter Tin Bucket,Easter Tin Bucket,Product,124,11737,4,0.470737,0.496291,0.000005,0.006999,0.006999,0.000155,0,7,561,0.819302,6248,0.118695
Large White/Pink Rose Art Flower,Large White/Pink Rose Art Flower,Product,3,182,5,0.382897,0.401407,0.000748,0.000086,0.000086,0.000183,0,6,793,0,0,0.001484
Fridge Magnets Les Enfants Assorted,Fridge Magnets Les Enfants Assorted,Product,82,7710,5,0.477902,0.495677,0.000004,0.005252,0.005252,0.000131,0,5,732,0.806083,2677,0.089354
Party Cones Carnival Assorted,Party Cones Carnival Assorted,Product,4,373,5,0.38942,0.408679,0,0.000169,0.000169,0.000061,0,7,243,1,6,0.002884
Wall Art 70'S Alphabet,Wall Art 70'S Alphabet,Product,33,4809,5,0.431528,0.452955,0.000041,0.001193,0.001193,0.000144,0,5,516,0.683712,361,0.020425
Large Cake Stand Hanging Strawbery,Large Cake Stand Hanging Strawbery,Product,34,2497,5,0.463371,0.478825,0.000002,0.001924,0.001924,0.000087,0,5,823,0.791444,444,0.033036
Paper Lantern 9 Point Holly Star S,Paper Lantern 9 Point Holly Star S,Product,1,51,6,0.303341,0.309932,0,0.000001,0.000001,0.000069,0,16,288,0,0,0.000038
Dragons Blood Incense,Dragons Blood Incense,Product,9,975,5,0.432962,0.451401,0.000035,0.000347,0.000347,0.000099,0,16,685,0.638889,23,0.006028
Pop Art Push Down Rubber,Pop Art Push Down Rubber,Product,22,1652,5,0.410135,0.431926,0,0.000431,0.000431,0.000082,0,14,430,1,231,0.007668
Floral Folk Stationery Set,Floral Folk Stationery Set,Product,1149,130947,4,0.627649,0.714889,0.003394,0.048343,0.048343,0.001374,0,14,814,0.332757,219462,0.821954
Vintage Doily Deluxe Sewing Kit,Vintage Doily Deluxe Sewing Kit,Product,276,22969,4,0.502023,0.53687,0.000031,0.017494,0.017494,0.000246,0,16,123,0.800738,30388,0.295456
Green Heart Compact Mirror,Green Heart Compact Mirror,Product,3,164,5,0.39647,0.416002,0.000004,0.000161,0.000161,0.000091,0,16,751,0.333333,1,0.002746
Ceramic Cake Bowl + Hanging Cakes,Ceramic Cake Bowl + Hanging Cakes,Product,60,5961,5,0.473044,0.489441,0.000006,0.003761,0.003761,0.000118,0,5,823,0.842373,1491,0.064043
Retrospot Wooden Heart Decoration,Retrospot Wooden Heart Decoration,Product,533,52203,4,0.542691,0.594493,0.000158,0.030879,0.030879,0.000511,0,16,906,0.651251,92333,0.521839
Hot Water Bottle Sex Bomb,Hot Water Bottle Sex Bomb,Product,30,2724,5,0.459369,0.475448,0,0.001896,0.001896,0.000081,0,16,884,0.917241,399,0.032117
Egg Cup Henrietta Hen Pink,Egg Cup Henrietta Hen Pink,Product,9,575,5,0.41477,0.434964,0,0.000593,0.000593,0.000062,0,16,828,0.972222,35,0.01003
Paper Chain Kit Vintage Christmas,Paper Chain Kit Vintage Christmas,Product,1091,237497,4,0.615348,0.70213,0.002792,0.048946,0.048946,0.002178,0,16,750,0.374224,222512,0.829168
Egg Cup Natural Chicken,Egg Cup Natural Chicken,Product,110,9087,5,0.487558,0.506165,0.00002,0.006239,0.006239,0.00016,0,14,657,0.714262,4282,0.10686
Treasure Island Book Box,Treasure Island Book Box,Product,365,45851,4,0.514308,0.556376,0.000041,0.022752,0.022752,0.000431,0,11,372,0.752521,49990,0.384246
Beaded Crystal Heart Green On Stick,Beaded Crystal Heart Green On Stick,Product,507,46541,4,0.537652,0.588514,0.000312,0.026809,0.026809,0.000519,0,14,570,0.584162,74931,0.455532
Chrysanthemum Journal,Chrysanthemum Journal,Product,1,55,6,0.284996,0.292332,0,0,0,0.000074,0,14,522,0,0,0.000024
Blue Diamante Pen In Gift Box,Blue Diamante Pen In Gift Box,Product,2,116,5,0.349987,0.362267,0,0.000039,0.000039,0.00006,0,14,775,1,1,0.000716
Mirror Mosaic T-Light Holder,Mirror Mosaic T-Light Holder,Product,7,2795,6,0.325994,0.331837,0,0.000011,0.000011,0.00023,0,17,29,1,21,0.000317
Vintage Leaf Chopping Board,Vintage Leaf Chopping Board,Product,12,669,5,0.424223,0.443937,0,0.000898,0.000898,0.000062,0,7,600,1,66,0.015153
Charlotte Bag Suki Design,Charlotte Bag Suki Design,Product,1294,314232,4,0.651012,0.742901,0.004017,0.053479,0.053479,0.002799,0,21,864,0.311333,260452,0.908599
Spotty Pink Duck Doorstop,Spotty Pink Duck Doorstop,Product,31,1717,5,0.467948,0.48183,0,0.002407,0.002407,0.000073,0,5,139,0.911828,424,0.041095
Rotating Silver Angels T-Light Hldr,Rotating Silver Angels T-Light Hldr,Product,894,150410,4,0.588395,0.664268,0.001098,0.043771,0.043771,0.001366,0,16,110,0.459496,183007,0.741605
Number Tile Vintage Font 4,Number Tile Vintage Font 4,Product,10,677,6,0.309134,0.316532,0,0.000001,0.000001,0.000299,0,12,102,1,45,0.000205
Set Of 2 Tins Jardin De Provence,Set Of 2 Tins Jardin De Provence,Product,3,170,5,0.434189,0.451401,0.000011,0.000103,0.000103,0.000086,0,11,823,0.666667,2,0.001851
Roll Wrap 50'S Christmas,Roll Wrap 50'S Christmas,Product,665,93197,4,0.556481,0.61902,0.000349,0.036273,0.036273,0.000846,0,16,10,0.581842,128459,0.61256
Folding Umbrella Red/White Polkadot,Folding Umbrella Red/White Polkadot,Product,142,9685,4,0.484837,0.508442,0.001063,0.005554,0.005554,0.00028,0,14,754,0.749076,7499,0.096574
Jumbo Bag Red Retrospot,Jumbo Bag Red Retrospot,Product,1738,622046,4,0.736366,0.8294,0.022878,0.058223,0.058223,0.00594,0,21,555,0.200004,301897,0.995292
Blue Flock Glass Candleholder,Blue Flock Glass Candleholder,Product,3,264,5,0.378944,0.396847,0,0.000123,0.000123,0.000061,0,14,322,0.333333,1,0.002102
Glitter Heart Garland With Bells,Glitter Heart Garland With Bells,Product,20,1244,5,0.452824,0.468848,0.000001,0.001062,0.001062,0.000073,0,16,175,0.8,152,0.018143
Scottie Dogs Baby Bib,Scottie Dogs Baby Bib,Product,767,87343,4,0.571742,0.640061,0.002872,0.036699,0.036699,0.000931,0,14,131,0.449185,131953,0.623091
Mirror Mosaic Candle Plate,Mirror Mosaic Candle Plate,Product,55,4286,5,0.473646,0.489217,0.00002,0.002477,0.002477,0.000122,0,14,457,0.73064,1085,0.04286
Vintage Donkey Tail Game,Vintage Donkey Tail Game,Product,477,56441,4,0.529782,0.579944,0.000193,0.026988,0.026988,0.000534,0,11,844,0.639686,72621,0.456104
Carousel Design Washbag,Carousel Design Washbag,Product,7,447,5,0.398959,0.41872,0,0.000301,0.000301,0.000063,0,14,775,1,21,0.005237
Egg Cup Milkmaid Heidi,Egg Cup Milkmaid Heidi,Product,173,15026,4,0.491884,0.516948,0.000272,0.011762,0.011762,0.000224,0,16,352,0.891585,13265,0.198948
Rainy Ladies Birthday Card,Rainy Ladies Birthday Card,Product,633,84817,4,0.553173,0.613104,0.000473,0.034222,0.034222,0.000783,0,7,837,0.564181,112852,0.5789
